empresa,ejercicio,documento,tipo_doc,almacen,orden,descripcion,clv_man,facturado,empresa_id,almacen_id,documento_id,name
1,2023,23000111,PC,1,4,Peso de la mercancia 350kg,,0,1,1_1,1_1_PC_23000111,1_1_PC_23000111_4_1
1,2023,23000190,SV,1,4,CBZL. PP 2MT CABLE.,,1,1,1_1,1_1_SV_23000190,1_1_SV_23000190_4_1
1,2023,23000179,PV,1,2,TEFLON 2001W 400V 9021H 3MT,,0,1,1_1,1_1_PV_23000179,1_1_PV_23000179_2_1
1,2023,23000179,PV,1,4,TEFLON 1500W 380V 10575H 5MT,,0,1,1_1,1_1_PV_23000179,1_1_PV_23000179_4_1
1,2023,23000180,PV,1,2,2MT CABLE,,0,1,1_1,1_1_PV_23000180,1_1_PV_23000180_2_1
1,2023,23000229,PV,1,2,"3x1200, 1x1000, 1x800, 1x700",,0,1,1_1,1_1_PV_23000229,1_1_PV_23000229_2_1
1,2023,23000229,PV,1,3,**QUEDA 1 TUBO EM DEPOSITO**,,0,1,1_1,1_1_PV_23000229,1_1_PV_23000229_3_1
1,2023,23000292,EC,1,2,S/ART. 926,,1,1,1_1,1_1_EC_23000292,1_1_EC_23000292_2_1
1,2023,23000164,EC,1,4,Heat YH CX-2205-WG Lot 2302070 D12,,1,1,1_1,1_1_EC_23000164,1_1_EC_23000164_4_1
1,2023,23000116,EC,1,2,EN FORMA DE HORQUILLA D96,,1,1,1_1,1_1_EC_23000116,1_1_EC_23000116_2_1
1,2023,23000116,EC,1,3,S/REF. 8784H-V1,,1,1,1_1,1_1_EC_23000116,1_1_EC_23000116_3_1
1,2023,23000117,EC,1,2,INACTIVO 160,,1,1,1_1,1_1_EC_23000117,1_1_EC_23000117_2_1
1,2023,23000117,EC,1,3,TIPO HORQUILLA 3 ESPIRAS,,1,1,1_1,1_1_EC_23000117,1_1_EC_23000117_3_1
1,2023,23000117,EC,1,4,RACORES M14,,1,1,1_1,1_1_EC_23000117,1_1_EC_23000117_4_1
1,2023,23000117,EC,1,5,S/REF.  11039E,,1,1,1_1,1_1_EC_23000117,1_1_EC_23000117_5_1
1,2023,23000152,EC,1,1,REVISION EXTINTOR POLVO ANTIBRASA PS-006,,1,1,1_1,1_1_EC_23000152,1_1_EC_23000152_1_1
1,2023,23000152,EC,1,2,RETIMBRAR EXTINTOR POLVO ANTIBRASA PS-006,,1,1,1_1,1_1_EC_23000152,1_1_EC_23000152_2_1
1,2023,23000152,EC,1,3,REVISION EXTINTOR POLVO ANTIBRASA PS-009,,1,1,1_1,1_1_EC_23000152,1_1_EC_23000152_3_1
1,2023,23000152,EC,1,4,RETIMBRAR EXTINTOR NIEVE CARBONICA NCO-5,,1,1,1_1,1_1_EC_23000152,1_1_EC_23000152_4_1
1,2023,23000152,EC,1,5,CAMBIAR LANZA EXTINTOR MOD.NCO-5,,1,1,1_1,1_1_EC_23000152,1_1_EC_23000152_5_1
1,2023,23000151,EC,1,2,CIERRE VERTICAL TERMOSOLDADO,,1,1,1_1,1_1_EC_23000151,1_1_EC_23000151_2_1
1,2023,23000151,EC,1,3,S/ART. I23080664A66,,1,1,1_1,1_1_EC_23000151,1_1_EC_23000151_3_1
1,2023,23000151,EC,1,5,CIERRE VERTICAL TERMOSOLDADO,,1,1,1_1,1_1_EC_23000151,1_1_EC_23000151_5_1
1,2023,23000151,EC,1,6,S/ART. I23080664A67,,1,1,1_1,1_1_EC_23000151,1_1_EC_23000151_6_1
1,2023,23000150,EC,1,2,S/REF. I23080664A35,,1,1,1_1,1_1_EC_23000150,1_1_EC_23000150_2_1
1,2023,23000019,EC,1,1,VARILLA ROSCADA 976 M-16 CINC ROSCADA,,1,1,1_1,1_1_EC_23000019,1_1_EC_23000019_1_1
1,2023,23000019,EC,1,2,ADHESIVO INSTANTANEO RATIO 20g 222B34,,1,1,1_1,1_1_EC_23000019,1_1_EC_23000019_2_1
1,2023,23000039,EC,1,1,ESPARRAGO ALLEN DIN913 5x10,,1,1,1_1,1_1_EC_23000039,1_1_EC_23000039_1_1
1,2023,23000039,EC,1,2,CODO LATON H-H- 1/4,,1,1,1_1,1_1_EC_23000039,1_1_EC_23000039_2_1
1,2023,23000039,EC,1,3,CONEXION RACORT RECTO RA 1 M 8-1/4,,1,1,1_1,1_1_EC_23000039,1_1_EC_23000039_3_1
1,2023,23000056,EC,1,2,RATIO T-09 NG WORK6 1845A519,,1,1,1_1,1_1_EC_23000056,1_1_EC_23000056_2_1
1,2023,23000049,EC,1,1,BOLAS DE RODAMIENTO 7/64 100u,,1,1,1_1,1_1_EC_23000049,1_1_EC_23000049_1_1
1,2023,23000127,EC,1,2,**Entregamos utillaje**,,1,1,1_1,1_1_EC_23000127,1_1_EC_23000127_2_1
1,2023,23000155,EC,1,2,MZ NUEVA POSICION,,1,1,1_1,1_1_EC_23000155,1_1_EC_23000155_2_1
1,2023,23000128,EC,1,2,"3 M MDT-A 32/7,5",,1,1,1_1,1_1_EC_23000128,1_1_EC_23000128_2_1
1,2023,23000147,EC,1,2,S/ART. 145134,,1,1,1_1,1_1_EC_23000147,1_1_EC_23000147_2_1
1,2023,23000147,EC,1,4,S/ART. 145136,,1,1,1_1,1_1_EC_23000147,1_1_EC_23000147_4_1
1,2023,23000140,EC,1,1,GASOIL B,,1,1,1_1,1_1_EC_23000140,1_1_EC_23000140_1_1
1,2023,23000116,PC,1,2,REPARAR,,0,1,1_1,1_1_PC_23000116,1_1_PC_23000116_2_1
1,2023,23000198,SV,1,2,Ti 1500W 380V 10576H 5mt,,1,1,1_1,1_1_SV_23000198,1_1_SV_23000198_2_1
1,2023,23000196,SV,1,2,ABONO APROVECHAR TC,,1,1,1_1,1_1_SV_23000196,1_1_SV_23000196_2_1
1,2023,23000183,PV,1,2,"2,5MT CABLE",,0,1,1_1,1_1_PV_23000183,1_1_PV_23000183_2_1
1,2023,23000164,EC,1,6,Heat YH CX-2230-WG Lot 2202072 D18,,1,1,1_1,1_1_EC_23000164,1_1_EC_23000164_6_1
1,2023,23000164,EC,1,8,Heat YH CX-2230-WG Lot 2202073 D18,,1,1,1_1,1_1_EC_23000164,1_1_EC_23000164_8_1
1,2023,23000164,EC,1,10,Heat YH CX-2250-WG Lot 2302080 D10,,1,1,1_1,1_1_EC_23000164,1_1_EC_23000164_10_1
1,2023,3174,SF,1,1,SIN MATERIAL,,0,1,1_1,1_1_SF_3174,1_1_SF_3174_1_1
1,2023,23000213,PV,1,2,INACTIVO 160,,0,1,1_1,1_1_PV_23000213,1_1_PV_23000213_2_1
1,2023,23000147,EC,1,6,"SOFAMEL TD-2,5/4 COD. 020140 S/ART. 531731",,1,1,1_1,1_1_EC_23000147,1_1_EC_23000147_6_1
1,2023,23000060,EC,1,2,RATIO T-09 NG WORK6 1845A519,,1,1,1_1,1_1_EC_23000060,1_1_EC_23000060_2_1
1,2023,23000060,EC,1,3,TORNILLO ALLEN UMBRAKO DIN912 3x10,,1,1,1_1,1_1_EC_23000060,1_1_EC_23000060_3_1
1,2023,23000061,EC,1,1,ACEITERA PLASTICO PICO LATON 125ML PR06864,,1,1,1_1,1_1_EC_23000061,1_1_EC_23000061_1_1
1,2023,23000153,EC,1,2,PT-689409..............................................NUEVO,,1,1,1_1,1_1_EC_23000153,1_1_EC_23000153_2_1
1,2023,23000153,EC,1,4,PT-689410..............................................NUEVO,,1,1,1_1,1_1_EC_23000153,1_1_EC_23000153_4_1
1,2023,23000166,SV,1,2,INOX316L 6000W 440V 10374H,,1,1,1_1,1_1_SV_23000166,1_1_SV_23000166_2_1
1,2023,23000173,SV,1,2,CON SOPORTE ACERO INOX.+PLASTISOL,,1,1,1_1,1_1_SV_23000173,1_1_SV_23000173_2_1
1,2023,23000173,SV,1,4,RETRACTIL SALIDA CABLE,,1,1,1_1,1_1_SV_23000173,1_1_SV_23000173_4_1
1,2023,23000173,SV,1,5,S/REF. B0120004,,1,1,1_1,1_1_SV_23000173,1_1_SV_23000173_5_1
1,2023,23000298,PV,1,2,INOX316L 2500W 230V 10602H,,0,1,1_1,1_1_PV_23000298,1_1_PV_23000298_2_1
1,2023,23000259,PV,1,2,TEFLON 1590w 230v II 8776H 3MT,,0,1,1_1,1_1_PV_23000259,1_1_PV_23000259_2_1
1,2023,23000170,PV,1,2,TALADRAR Y PLASTISOLAR,,0,1,1_1,1_1_PV_23000170,1_1_PV_23000170_2_1
1,2023,23000164,EC,1,12,Heat YH CX-2205-WG Lot 2302080 D10,,1,1,1_1,1_1_EC_23000164,1_1_EC_23000164_12_1
1,2023,23000164,EC,1,14,Heat YH CX-2190-WG Lot 2302081 D15,,1,1,1_1,1_1_EC_23000164,1_1_EC_23000164_14_1
1,2023,23000309,PV,1,2,S/CODIGO 120R6,,0,1,1_1,1_1_PV_23000309,1_1_PV_23000309_2_1
1,2023,3387,SF,1,11,RETRACTIL TOPE,,0,1,1_1,1_1_SF_3387,1_1_SF_3387_11_1
1,2023,23000133,PV,1,2,ZONA INACTIVA 700mm.,,0,1,1_1,1_1_PV_23000133,1_1_PV_23000133_2_1
1,2023,23000133,PV,1,4,CON SOPORTE ACERO INOX.+PLASTISOL,,0,1,1_1,1_1_PV_23000133,1_1_PV_23000133_4_1
1,2023,23000133,PV,1,5,CBZAL CON 3 MT CABLE,,0,1,1_1,1_1_PV_23000133,1_1_PV_23000133_5_1
1,2023,23000133,PV,1,6,RETRACTIL SALIDA CABLE,,0,1,1_1,1_1_PV_23000133,1_1_PV_23000133_6_1
1,2023,23000133,PV,1,7,S/REF. B0120004,,0,1,1_1,1_1_PV_23000133,1_1_PV_23000133_7_1
1,2023,23000214,SV,1,2,1000+130 PL190(100),,1,1,1_1,1_1_SV_23000214,1_1_SV_23000214_2_1
1,2023,23000176,EC,1,6,S/ART. I24008,,1,1,1_1,1_1_EC_23000176,1_1_EC_23000176_6_1
1,2023,23000132,EC,1,5,SUDADERA FELPA STAR WORLD CREM/ENT.,,1,1,1_1,1_1_EC_23000132,1_1_EC_23000132_5_1
1,2023,3372,SF,1,2,2 marco x 2tiras x 5piezas = 20,,0,1,1_1,1_1_SF_3372,1_1_SF_3372_2_1
1,2023,3372,SF,1,3,CALENTAR 230º 1MARCO,,0,1,1_1,1_1_SF_3372,1_1_SF_3372_3_1
1,2023,3372,SF,1,4,COCER 200º 2MARCOS,,0,1,1_1,1_1_SF_3372,1_1_SF_3372_4_1
1,2023,3372,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3372,1_1_SF_3372_5_1
1,2023,3372,SF,1,6,"PARADA 45""",,0,1,1_1,1_1_SF_3372,1_1_SF_3372_6_1
1,2023,3372,SF,1,7,INMERSOR BAJADA RAPIDA-SUBIDA LENTA,,0,1,1_1,1_1_SF_3372,1_1_SF_3372_7_1
1,2023,3372,SF,1,8,"INMERSOR PARADO ABAJO 0""",,0,1,1_1,1_1_SF_3372,1_1_SF_3372_8_1
1,2023,3372,SF,1,9,MEDIDA UTILAGE 82mm,,0,1,1_1,1_1_SF_3372,1_1_SF_3372_9_1
1,2023,3372,SF,1,10,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3372,1_1_SF_3372_10_1
1,2023,3373,SF,1,2,5marcos x 3tiras x 13piezas = 195,,0,1,1_1,1_1_SF_3373,1_1_SF_3373_2_1
1,2023,3373,SF,1,3,CALENTAR 230º 1MARCO,,0,1,1_1,1_1_SF_3373,1_1_SF_3373_3_1
1,2023,3373,SF,1,4,COCER 200º 2MARCOS,,0,1,1_1,1_1_SF_3373,1_1_SF_3373_4_1
1,2023,3373,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3373,1_1_SF_3373_5_1
1,2023,3373,SF,1,6,"PARADA 45""",,0,1,1_1,1_1_SF_3373,1_1_SF_3373_6_1
1,2023,3373,SF,1,7,INMERSOR BAJADA RAPIDA -SUBIDA LENTA,,0,1,1_1,1_1_SF_3373,1_1_SF_3373_7_1
1,2023,3373,SF,1,8,"INMERSOR PARADO ABAJO 0""",,0,1,1_1,1_1_SF_3373,1_1_SF_3373_8_1
1,2023,3373,SF,1,9,MEDIDA UTILAGE 82mm,,0,1,1_1,1_1_SF_3373,1_1_SF_3373_9_1
1,2023,3373,SF,1,10,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3373,1_1_SF_3373_10_1
1,2023,3374,SF,1,2,5marcos x 4tiras x 8piezas = 160,,0,1,1_1,1_1_SF_3374,1_1_SF_3374_2_1
1,2023,3374,SF,1,3,CALENTAR 230º 1MARCO,,0,1,1_1,1_1_SF_3374,1_1_SF_3374_3_1
1,2023,3374,SF,1,4,COCER 200º 2MARCOS,,0,1,1_1,1_1_SF_3374,1_1_SF_3374_4_1
1,2023,3374,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3374,1_1_SF_3374_5_1
1,2023,3374,SF,1,6,"PARADA 45""",,0,1,1_1,1_1_SF_3374,1_1_SF_3374_6_1
1,2023,3374,SF,1,7,INMERSOR BAJADA RAPIDA -SUBIDA LENTA,,0,1,1_1,1_1_SF_3374,1_1_SF_3374_7_1
1,2023,3374,SF,1,8,"INMERSOR PARADO ABAJO 0""",,0,1,1_1,1_1_SF_3374,1_1_SF_3374_8_1
1,2023,3374,SF,1,9,MEDIDA UTILAGE 82mm,,0,1,1_1,1_1_SF_3374,1_1_SF_3374_9_1
1,2023,3374,SF,1,10,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3374,1_1_SF_3374_10_1
1,2023,3369,SF,1,4,5marcos x 4tiras x 5piezas = 100,,0,1,1_1,1_1_SF_3369,1_1_SF_3369_4_1
1,2023,3369,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3369,1_1_SF_3369_5_1
1,2023,3369,SF,1,6,"PARADO ABAJO 20""",,0,1,1_1,1_1_SF_3369,1_1_SF_3369_6_1
1,2023,3369,SF,1,7,MEDIDA UTILAGE 102mm,,0,1,1_1,1_1_SF_3369,1_1_SF_3369_7_1
1,2023,3369,SF,1,8,"GRUESO 1,50mm",,0,1,1_1,1_1_SF_3369,1_1_SF_3369_8_1
1,2023,3369,SF,1,9,,,0,1,1_1,1_1_SF_3369,1_1_SF_3369_9_1
1,2023,3369,SF,1,10,,,0,1,1_1,1_1_SF_3369,1_1_SF_3369_10_1
1,2023,3371,SF,1,2,1marco x 5tiras x 6piezas = 30,,0,1,1_1,1_1_SF_3371,1_1_SF_3371_2_1
1,2023,3371,SF,1,3,CALENTAR 230º 1 MARCO,,0,1,1_1,1_1_SF_3371,1_1_SF_3371_3_1
1,2023,3376,SF,1,2,5marcos x 4tiras x 5piezas = 100,,0,1,1_1,1_1_SF_3376,1_1_SF_3376_2_1
1,2023,3376,SF,1,3,CALENTAR 230º 1MARCO,,0,1,1_1,1_1_SF_3376,1_1_SF_3376_3_1
1,2023,3376,SF,1,4,COCER 200º 2MARCOS,,0,1,1_1,1_1_SF_3376,1_1_SF_3376_4_1
1,2023,3376,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3376,1_1_SF_3376_5_1
1,2023,3376,SF,1,6,"PARADA 45""",,0,1,1_1,1_1_SF_3376,1_1_SF_3376_6_1
1,2023,3376,SF,1,7,INMERSOR BAJADA RAPIDA -SUBIDA LENTA,,0,1,1_1,1_1_SF_3376,1_1_SF_3376_7_1
1,2023,3376,SF,1,8,"INMERSOR PARADO ABAJO 0""",,0,1,1_1,1_1_SF_3376,1_1_SF_3376_8_1
1,2023,3376,SF,1,9,MEDIDA UTILAGE 82mm,,0,1,1_1,1_1_SF_3376,1_1_SF_3376_9_1
1,2023,3376,SF,1,10,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3376,1_1_SF_3376_10_1
1,2023,3371,SF,1,4,COCER 200º 2 MARCOS,,0,1,1_1,1_1_SF_3371,1_1_SF_3371_4_1
1,2023,3371,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3371,1_1_SF_3371_5_1
1,2023,3371,SF,1,6,"PARADO ABAJO 20""",,0,1,1_1,1_1_SF_3371,1_1_SF_3371_6_1
1,2023,3371,SF,1,7,MEDIDA UTILAGE 102mm,,0,1,1_1,1_1_SF_3371,1_1_SF_3371_7_1
1,2023,3371,SF,1,8,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3371,1_1_SF_3371_8_1
1,2023,3477,SF,1,4,2MARCOS CALENTAR 190?,,0,1,1_1,1_1_SF_3477,1_1_SF_3477_4_1
1,2023,23000255,SV,1,2,S/CODIGO C58009,,1,1,1_1,1_1_SV_23000255,1_1_SV_23000255_2_1
1,2023,23000221,PC,1,2,Heat YH214302 Lot 2202015 Chapa 2,,0,1,1_1,1_1_PC_23000221,1_1_PC_23000221_2_1
1,2023,23000259,SV,1,3,Taric: 8108909099,,1,1,1_1,1_1_SV_23000259,1_1_SV_23000259_3_1
1,2023,3378,SF,1,2,5marcos x 2tiras x 1pieza = 10,,0,1,1_1,1_1_SF_3378,1_1_SF_3378_2_1
1,2023,3378,SF,1,3,CALENTAR 230º 1MARCO,,0,1,1_1,1_1_SF_3378,1_1_SF_3378_3_1
1,2023,3378,SF,1,4,COCER 200º 2MARCOS,,0,1,1_1,1_1_SF_3378,1_1_SF_3378_4_1
1,2023,3378,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3378,1_1_SF_3378_5_1
1,2023,3378,SF,1,6,"PARADA 45""",,0,1,1_1,1_1_SF_3378,1_1_SF_3378_6_1
1,2023,3378,SF,1,7,INMERSOR BAJADA RAPIDA -SUBIDA LENTA,,0,1,1_1,1_1_SF_3378,1_1_SF_3378_7_1
1,2023,3378,SF,1,8,"INMERSOR PARADO ABAJO 0""",,0,1,1_1,1_1_SF_3378,1_1_SF_3378_8_1
1,2023,3378,SF,1,9,MEDIDA UTILAGE 82mm,,0,1,1_1,1_1_SF_3378,1_1_SF_3378_9_1
1,2023,3378,SF,1,10,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3378,1_1_SF_3378_10_1
1,2023,23000051,PV,1,2,2 REF.TUBO Fe 40x40 FORRO PERFIL  U-50x45,,0,1,1_1,1_1_PV_23000051,1_1_PV_23000051_2_1
1,2023,23000051,PV,1,3,"ALA DE ESPESOR 20, DESAGË CON MEDIA VALVULA",,0,1,1_1,1_1_PV_23000051,1_1_PV_23000051_3_1
1,2023,23000051,PV,1,4,SOPORTES PÌNZA PARA TUBERIA EXTERIOR Y SONDA,,0,1,1_1,1_1_PV_23000051,1_1_PV_23000051_4_1
1,2023,23000051,PV,1,6,2 REF.TUBO Fe 40x40 FORRO PERFIL  U-50x45,,0,1,1_1,1_1_PV_23000051,1_1_PV_23000051_6_1
1,2023,23000051,PV,1,7,"ALA DE ESPESOR 20, DESAGË CON MEDIA VALVULA",,0,1,1_1,1_1_PV_23000051,1_1_PV_23000051_7_1
1,2023,23000259,SV,1,4,Condiciones de envio: EXWORKS,,1,1,1_1,1_1_SV_23000259,1_1_SV_23000259_4_1
1,2023,23000212,SV,1,2,TEFLON 2001W 400V 9021H 3MT,,1,1,1_1,1_1_SV_23000212,1_1_SV_23000212_2_1
1,2023,23000245,SV,1,2,1050+190 PL260(130-I),,1,1,1_1,1_1_SV_23000245,1_1_SV_23000245_2_1
1,2023,23000230,PC,1,2,PT-696462,,0,1,1_1,1_1_PC_23000230,1_1_PC_23000230_2_1
1,2023,23000051,PV,1,8,SOPORTES PÌNZA PARA TUBERIA EXTERIOR Y SONDA,,0,1,1_1,1_1_PV_23000051,1_1_PV_23000051_8_1
1,2023,23000051,PV,1,9,2 SALIDAS FILTRACIÓN MEDIA VALVULA,,0,1,1_1,1_1_PV_23000051,1_1_PV_23000051_9_1
1,2023,23000132,EC,1,6,SERIGRAFIA ANAGRAMA 1 COLOR PEQ.,,1,1,1_1,1_1_EC_23000132,1_1_EC_23000132_6_1
1,2023,23000214,EC,1,1,SANICENTRO DESINDECTACTE 5L S/LEJIA,,1,1,1_1,1_1_EC_23000214,1_1_EC_23000214_1_1
1,2023,23000232,PV,1,2,INACTIVO 160,,0,1,1_1,1_1_PV_23000232,1_1_PV_23000232_2_1
1,2023,23000232,PV,1,3,TIPO HORQUILLA 3 ESPIRAS,,0,1,1_1,1_1_PV_23000232,1_1_PV_23000232_3_1
1,2023,3375,SF,1,8,"INMERSOR PARADO ABAJO 0""",,0,1,1_1,1_1_SF_3375,1_1_SF_3375_8_1
1,2023,3375,SF,1,9,MEDIDA UTILAGE 82mm,,0,1,1_1,1_1_SF_3375,1_1_SF_3375_9_1
1,2023,23000232,PV,1,4,RACORES M14,,0,1,1_1,1_1_PV_23000232,1_1_PV_23000232_4_1
1,2023,23000202,SV,1,6,KGRS.LATON,,1,1,1_1,1_1_SV_23000202,1_1_SV_23000202_6_1
1,2023,23000202,SV,1,7,KGRS. ALUMINIO,,1,1,1_1,1_1_SV_23000202,1_1_SV_23000202_7_1
1,2023,23000202,SV,1,8,KGRS. HIERRO,,1,1,1_1,1_1_SV_23000202,1_1_SV_23000202_8_1
1,2023,3375,SF,1,10,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3375,1_1_SF_3375_10_1
1,2023,3377,SF,1,2,5marcos x 4tiras x 3piezas = 60,,0,1,1_1,1_1_SF_3377,1_1_SF_3377_2_1
1,2023,3377,SF,1,3,CALENTAR 230º 1MARCO,,0,1,1_1,1_1_SF_3377,1_1_SF_3377_3_1
1,2023,3377,SF,1,4,COCER 200º 2MARCOS,,0,1,1_1,1_1_SF_3377,1_1_SF_3377_4_1
1,2023,3377,SF,1,5,"FRECUENCIA 300""",,0,1,1_1,1_1_SF_3377,1_1_SF_3377_5_1
1,2023,3377,SF,1,6,"PARADA 45""",,0,1,1_1,1_1_SF_3377,1_1_SF_3377_6_1
1,2023,3377,SF,1,7,INMERSOR BAJADA RAPIDA -SUBIDA LENTA,,0,1,1_1,1_1_SF_3377,1_1_SF_3377_7_1
1,2023,3377,SF,1,8,"INMERSOR PARADO ABAJO 0""",,0,1,1_1,1_1_SF_3377,1_1_SF_3377_8_1
1,2023,3377,SF,1,9,MEDIDA UTILAGE 82mm,,0,1,1_1,1_1_SF_3377,1_1_SF_3377_9_1
1,2023,3377,SF,1,10,GRUESO 1.5mm,,0,1,1_1,1_1_SF_3377,1_1_SF_3377_10_1
1,2023,3377,SF,1,11,EMPAQUETAR CAJAS PEQUEÑAS,,0,1,1_1,1_1_SF_3377,1_1_SF_3377_11_1
1,2023,23000193,PV,1,2,SUSTITUIR ESPARRAGOS MODIFICADOS,,0,1,1_1,1_1_PV_23000193,1_1_PV_23000193_2_1
1,2023,23000157,SV,1,2,INACTIVO 160,,1,1,1_1,1_1_SV_23000157,1_1_SV_23000157_2_1
1,2023,23000157,SV,1,3,TIPO HORQUILLA 3 ESPIRAS,,1,1,1_1,1_1_SV_23000157,1_1_SV_23000157_3_1
1,2023,23000157,SV,1,4,RACORES M14,,1,1,1_1,1_1_SV_23000157,1_1_SV_23000157_4_1
1,2023,23000157,SV,1,5,S/REF. 10005722,,1,1,1_1,1_1_SV_23000157,1_1_SV_23000157_5_1
1,2023,23000204,SV,1,2,CBZAL GOMA,,1,1,1_1,1_1_SV_23000204,1_1_SV_23000204_2_1
1,2023,23000204,SV,1,4,CBZAL GOMA,,1,1,1_1,1_1_SV_23000204,1_1_SV_23000204_4_1
1,2023,3370,SF,1,2,,,0,1,1_1,1_1_SF_3370,1_1_SF_3370_2_1
1,2023,3370,SF,1,3,,,0,1,1_1,1_1_SF_3370,1_1_SF_3370_3_1
1,2023,3370,SF,1,4,,,0,1,1_1,1_1_SF_3370,1_1_SF_3370_4_1
1,2023,3370,SF,1,5,,,0,1,1_1,1_1_SF_3370,1_1_SF_3370_5_1
1,2023,3370,SF,1,6,,,0,1,1_1,1_1_SF_3370,1_1_SF_3370_6_1
1,2023,3370,SF,1,7,,,0,1,1_1,1_1_SF_3370,1_1_SF_3370_7_1
1,2023,3370,SF,1,8,,,0,1,1_1,1_1_SF_3370,1_1_SF_3370_8_1
1,2023,3370,SF,1,9,,,0,1,1_1,1_1_SF_3370,1_1_SF_3370_9_1
1,2023,3370,SF,1,10,,,0,1,1_1,1_1_SF_3370,1_1_SF_3370_10_1
1,2023,23000214,EC,1,2,DISNET LEJIA AMARILLA 5LT,,1,1,1_1,1_1_EC_23000214,1_1_EC_23000214_2_1
1,2023,23000214,EC,1,3,"DISNET B.ASA AUTOC,55x60 R-20",,1,1,1_1,1_1_EC_23000214,1_1_EC_23000214_3_1
1,2023,23000194,PV,1,2,S/REF. ELE-AUX0022,,0,1,1_1,1_1_PV_23000194,1_1_PV_23000194_2_1
1,2023,23000195,PV,1,2,Ti L2000 3000W 380V 7790H 1MT,,0,1,1_1,1_1_PV_23000195,1_1_PV_23000195_2_1
1,2023,23000195,PV,1,4,INOX316L 4000W 230V 9093H 3MT 2ARANDELAS,,0,1,1_1,1_1_PV_23000195,1_1_PV_23000195_4_1
1,2023,3386,SF,1,11,RETRACTIL TOPE,,0,1,1_1,1_1_SF_3386,1_1_SF_3386_11_1
1,2023,23000167,EC,1,3,PONER CASQUILLO TEFLON N/PROP.,,1,1,1_1,1_1_EC_23000167,1_1_EC_23000167_3_1
1,2023,3437,SF,1,2,HORNO CALENTAR 180º 1 MARCO,,0,1,1_1,1_1_SF_3437,1_1_SF_3437_2_1
1,2023,23000127,PC,1,2,1 Pote,,0,1,1_1,1_1_PC_23000127,1_1_PC_23000127_2_1
1,2023,23000167,EC,1,5,CBZAL GOMA,,1,1,1_1,1_1_EC_23000167,1_1_EC_23000167_5_1
1,2023,23000208,SV,1,2,CBZAL.TEFLON+PVC CON 2MT CABLE,,1,1,1_1,1_1_SV_23000208,1_1_SV_23000208_2_1
1,2023,23000226,SV,1,5,CBL EXP. 99927318841 TEL. 956144230,,1,1,1_1,1_1_SV_23000226,1_1_SV_23000226_5_1
1,2023,23000167,EC,1,7,CBZAL GOMA,,1,1,1_1,1_1_EC_23000167,1_1_EC_23000167_7_1
1,2023,23000173,EC,1,2,COAT40,,1,1,1_1,1_1_EC_23000173,1_1_EC_23000173_2_1
1,2023,23000173,EC,1,4,COAT40,,1,1,1_1,1_1_EC_23000173,1_1_EC_23000173_4_1
1,2023,23000169,EC,1,2,CRONOVINEL VE 2050 (1 POTE) S/ART. 051802,,1,1,1_1,1_1_EC_23000169,1_1_EC_23000169_2_1
1,2023,23000169,EC,1,4,CUARZO Q-SE-6 (1 POTE) S/ART. 212900,,1,1,1_1,1_1_EC_23000169,1_1_EC_23000169_4_1
1,2023,3344,SF,1,2,HORNO CALENTAR 180º 1 MARCO,,0,1,1_1,1_1_SF_3344,1_1_SF_3344_2_1
1,2023,3344,SF,1,3,HORNO COCER 180º 3 MARCOS,,0,1,1_1,1_1_SF_3344,1_1_SF_3344_3_1
1,2023,3344,SF,1,4,IMPRIMACION CON CESTAS,,0,1,1_1,1_1_SF_3344,1_1_SF_3344_4_1
1,2023,3344,SF,1,5,"FRECUENCIA 9min 540""",,0,1,1_1,1_1_SF_3344,1_1_SF_3344_5_1
1,2023,3344,SF,1,6,2 PEINES DE 20 GANCHOS,,0,1,1_1,1_1_SF_3344,1_1_SF_3344_6_1
1,2023,3344,SF,1,7,MARCOS DE 9 PIEZAS 4GANCHOS,,0,1,1_1,1_1_SF_3344,1_1_SF_3344_7_1
1,2023,3344,SF,1,8,MARCOS DE 9 PIEZAS 4GANCHOS,,0,1,1_1,1_1_SF_3344,1_1_SF_3344_8_1
1,2023,3344,SF,1,9,CAJAS CITROEN 180(15x4=60x3PISOS),,0,1,1_1,1_1_SF_3344,1_1_SF_3344_9_1
1,2023,3345,SF,1,2,HORNO CALENTAR 180º 1 MARCO,,0,1,1_1,1_1_SF_3345,1_1_SF_3345_2_1
