empresa,codigo,clv_art,tipo,subcta,idioma,descripcion,empresa_id,codigo_id,name
1,02/08461,,0,,,"ARANDELA Ti 30x30x4 TAL.8,5",1,1_02/08461,"1_02/08461_ARANDELA Ti 30x30x4 TAL.8,5"
1,03/00179,,0,,,"CALENT.INOX.2000W 220V ""L"" 380x680",1,1_03/00179,"1_03/00179_CALENT.INOX.2000W 220V ""L"" 380x680"
1,10/11065,,0,,,TORNILLO TITANIO DIN-933 M-10x65,1,1_10/11065,1_10/11065_TORNILLO TITANIO DIN-933 M-10x65
1,01/08299R,,0,,,PORTA-BASTIDOR 01/08299 REPARADO,1,1_01/08299R,1_01/08299R_PORTA-BASTIDOR 01/08299 REPARADO
1,01/07819R,,0,,,PORTA-BASTIDOR 01/07819 REPARADO,1,1_01/07819R,1_01/07819R_PORTA-BASTIDOR 01/07819 REPARADO
1,03/00180,,0,,,CALENT.Ti 1000W 220V 315x415 -V-,1,1_03/00180,1_03/00180_CALENT.Ti 1000W 220V 315x415 -V-
1,PR/0617/0254,,0,,,"BAST-X- Ti-1,2 1100x325 7BESx20POS (PLANO 10.11324-0152.1)",1,1_PR/0617/0254,"1_PR/0617/0254_BAST-X- Ti-1,2 1100x325 7BESx20POS (PLANO 10.11324-0152.1)"
1,PR/0617/0136-B,,0,,,TRAV.SUP.Ti L-430 2POSx6PESx2CES (FERTIGTEIL),1,1_PR/0617/0136-B,1_PR/0617/0136-B_TRAV.SUP.Ti L-430 2POSx6PESx2CES (FERTIGTEIL)
1,PR/0617/0039-A,,0,,,BAST.Ti 1090x325 14BAIx40POS 560P,1,1_PR/0617/0039-A,1_PR/0617/0039-A_BAST.Ti 1090x325 14BAIx40POS 560P
1,02/08464,,0,,,CESTA Ti-P-10x5 450x200x70 TC190,1,1_02/08464,1_02/08464_CESTA Ti-P-10x5 450x200x70 TC190
1,04/20015,,0,,,"TERMINAL PLASTISOL NEGRO D2,5x8",1,1_04/20015,"1_04/20015_TERMINAL PLASTISOL NEGRO D2,5x8"
1,04/00054,,0,,,"FUNDA PLASTISOL NEGRO 3,5x1x7",1,1_04/00054,"1_04/00054_FUNDA PLASTISOL NEGRO 3,5x1x7"
1,02/08465,,0,,,"PINZA Ti 520/F/5 75x50x45 TAL8,25",1,1_02/08465,"1_02/08465_PINZA Ti 520/F/5 75x50x45 TAL8,25"
1,12/80075,,0,,,** PASA AL CODIGO 12/PG05119 **,1,1_12/80075,1_12/80075_** PASA AL CODIGO 12/PG05119 **
1,10/13065,,0,,,TORNILLO TITANIO DIN-931 M-10x65,1,1_10/13065,1_10/13065_TORNILLO TITANIO DIN-931 M-10x65
1,01/00332,,0,,,BASTIDOR 985x384 6PZAS(3BAJx2PZAS),1,1_01/00332,1_01/00332_BASTIDOR 985x384 6PZAS(3BAJx2PZAS)
1,02/08466,,0,,,"ARANDELA CONICA Ti D20/9x13 T.8,25",1,1_02/08466,"1_02/08466_ARANDELA CONICA Ti D20/9x13 T.8,25"
1,02/08466M,,0,,,"MZ ARAN.CONICA Ti D20/9x13 T8,25",1,1_02/08466M,"1_02/08466M_MZ ARAN.CONICA Ti D20/9x13 T8,25"
1,03/00181,,0,,,CALENT.Ti 1000W 220V E-380 -V-,1,1_03/00181,1_03/00181_CALENT.Ti 1000W 220V E-380 -V-
1,01/00332R,,0,,,BASTIDOR 01/00332 REPARADO,1,1_01/00332R,1_01/00332R_BASTIDOR 01/00332 REPARADO
1,01/08754,,0,,,BAST.INOX.316 300x500 66PZAS(33x2),1,1_01/08754,1_01/08754_BAST.INOX.316 300x500 66PZAS(33x2)
1,01/08754M,,0,,,"MZ INOX.D10x500 66TAL.D1,6",1,1_01/08754M,"1_01/08754M_MZ INOX.D10x500 66TAL.D1,6"
1,01/08755,,0,,,BASTIDOR LATON S/REF.2170,1,1_01/08755,1_01/08755_BASTIDOR LATON S/REF.2170
1,03/00160R,,0,,,CALENT.Ti D25 -L-390x580 REPARADO,1,1_03/00160R,1_03/00160R_CALENT.Ti D25 -L-390x580 REPARADO
1,91/10012,,0,,,CINTA AISLANTE,1,1_91/10012,1_91/10012_CINTA AISLANTE
1,01/08756,,0,,,SERP.Pb D25x17 ESTRUC.FE+PVC ALA200,1,1_01/08756,1_01/08756_SERP.Pb D25x17 ESTRUC.FE+PVC ALA200
1,01/08757,,0,,,SERP.Pb D25x17 ESTRUC.Fe+PVC ALA170,1,1_01/08757,1_01/08757_SERP.Pb D25x17 ESTRUC.Fe+PVC ALA170
1,01/07938R,,0,,,BAST.INOX316+PVC L1110 7POSx2 REP,1,1_01/07938R,1_01/07938R_BAST.INOX316+PVC L1110 7POSx2 REP
1,02/08467,,0,,,BAIXANT Ti 18.2.4a(7)L17x9 ESQUERRA,1,1_02/08467,1_02/08467_BAIXANT Ti 18.2.4a(7)L17x9 ESQUERRA
1,02/08468,,0,,,BAIXANT Ti 18.2.4a(7)L15x9 CENTRAL,1,1_02/08468,1_02/08468_BAIXANT Ti 18.2.4a(7)L15x9 CENTRAL
1,02/08469,,0,,,BAIXANT Ti 18.2.4a(7)L17x9 DRETA,1,1_02/08469,1_02/08469_BAIXANT Ti 18.2.4a(7)L17x9 DRETA
1,02/08238,,0,,,BASTIDOR Ti LABORAT.3PUNTAS 3.8.2,1,1_02/08238,1_02/08238_BASTIDOR Ti LABORAT.3PUNTAS 3.8.2
1,02/08470,,0,,,APRETADOR TITA.50x30 ROSC.5/8W+MECH,1,1_02/08470,1_02/08470_APRETADOR TITA.50x30 ROSC.5/8W+MECH
1,02/08470M,,0,,,MZ CONJ.ESPARR/MECHA+TUERCA 5/8W,1,1_02/08470M,1_02/08470M_MZ CONJ.ESPARR/MECHA+TUERCA 5/8W
1,12/32008,,0,,,**PASA AL CODIGO 12/302008**,1,1_12/32008,1_12/32008_**PASA AL CODIGO 12/302008**
1,01/00333,,0,,,BASTIDOR 985x350 2PISOSx4PZAS,1,1_01/00333,1_01/00333_BASTIDOR 985x350 2PISOSx4PZAS
1,04/02100,,0,,,AGITADOR L800 D.MAX.200 PLAST.VERDE,1,1_04/02100,1_04/02100_AGITADOR L800 D.MAX.200 PLAST.VERDE
1,12/RQ00001,,0,,,CUBA ARQ 2000x800x900 A90 D/VyR,1,1_12/RQ00001,1_12/RQ00001_CUBA ARQ 2000x800x900 A90 D/VyR
1,12/RQ00002,,0,,,CUBA ARQ 2000x800x900 A90 D/VALVULA,1,1_12/RQ00002,1_12/RQ00002_CUBA ARQ 2000x800x900 A90 D/VALVULA
1,12/RQ00003,,0,,,CUBA ARQ 2000x1500x900 A90 D/VALVUL,1,1_12/RQ00003,1_12/RQ00003_CUBA ARQ 2000x1500x900 A90 D/VALVUL
1,12/RQ00004,,0,,,CUBA ARQ 2000x800x800 A60 P60 CAL.,1,1_12/RQ00004,1_12/RQ00004_CUBA ARQ 2000x800x800 A60 P60 CAL.
1,12/RQ00005,,0,,,CUBA ARQ 1000x600x800 A60 P60,1,1_12/RQ00005,1_12/RQ00005_CUBA ARQ 1000x600x800 A60 P60
1,12/RQ00006,,0,,,CUBA ARQ 800x700x800 A60 P60 CAL.,1,1_12/RQ00006,1_12/RQ00006_CUBA ARQ 800x700x800 A60 P60 CAL.
1,12/RQ00007,,0,,,CUBA ARQ 1500x600x800 A60 P60 REBOS,1,1_12/RQ00007,1_12/RQ00007_CUBA ARQ 1500x600x800 A60 P60 REBOS
1,12/RQ00008,,0,,,CUBA ARQ 1000x800x800 A60 P60 D/VAL,1,1_12/RQ00008,1_12/RQ00008_CUBA ARQ 1000x800x800 A60 P60 D/VAL
1,02/08370M,,0,,,"MZ Ti C/19,5x14x80 2TAL.M8",1,1_02/08370M,"1_02/08370M_MZ Ti C/19,5x14x80 2TAL.M8"
1,01/08758,,0,,,BASTIDOR LATON S/REF.1625,1,1_01/08758,1_01/08758_BASTIDOR LATON S/REF.1625
1,52/38020,,0,,,HIERRO F1 PASAMANO 80x20,1,1_52/38020,1_52/38020_HIERRO F1 PASAMANO 80x20
1,52/00200,,0,,,HIERRO C. REDONDO 20mm,1,1_52/00200,1_52/00200_HIERRO C. REDONDO 20mm
1,12/541506,,0,,,CALENT.PYREX D54 1500W 230V  600,1,1_12/541506,1_12/541506_CALENT.PYREX D54 1500W 230V  600
1,02/08485,,0,,,ANODO Ti/Pt 10x5 D155 TC300,1,1_02/08485,1_02/08485_ANODO Ti/Pt 10x5 D155 TC300
1,02/08486,,0,,,ANODO Ti/Pt 10x5 D155/A TC300,1,1_02/08486,1_02/08486_ANODO Ti/Pt 10x5 D155/A TC300
1,01/07463,,0,,,BAST.INOX316+PVC L1030 8POSx2 M6,1,1_01/07463,1_01/07463_BAST.INOX316+PVC L1030 8POSx2 M6
1,01/00334,,0,,,BASTIDOR Al (292x995) 2BAJx6PISx2PZ,1,1_01/00334,1_01/00334_BASTIDOR Al (292x995) 2BAJx6PISx2PZ
1,10/050021,,0,,,VAINA INOX D8x10 L200 C/SOPORTE,1,1_10/050021,1_10/050021_VAINA INOX D8x10 L200 C/SOPORTE
1,02/10169,,0,,,BAST.MALLA 6x3 170x280+TC232,1,1_02/10169,1_02/10169_BAST.MALLA 6x3 170x280+TC232
1,02/08487M,,0,,,"MZ CONT. Ti C/12,7x60 M8x10 M8x25",1,1_02/08487M,"1_02/08487M_MZ CONT. Ti C/12,7x60 M8x10 M8x25"
1,02/08487,,0,,,"CONTACTO TITA C/12,7x60 M8x10 M8x25",1,1_02/08487,"1_02/08487_CONTACTO TITA C/12,7x60 M8x10 M8x25"
1,01/08759,,0,,,BASTIDOR L900 3PISOSx2PIEZAS,1,1_01/08759,1_01/08759_BASTIDOR L900 3PISOSx2PIEZAS
1,91/80062,,0,,,"BROCAS CILINDRICA HSS  6,25",1,1_91/80062,"1_91/80062_BROCAS CILINDRICA HSS  6,25"
1,02/08488,,0,,,PINZA TITA FORMA H MUESCAS INFERIOR,1,1_02/08488,1_02/08488_PINZA TITA FORMA H MUESCAS INFERIOR
1,02/08474M,,0,,,"MZ Ti 266x18x1,5 12REG.""V""90?",1,1_02/08474M,"1_02/08474M_MZ Ti 266x18x1,5 12REG.""V""90?"
1,02/08474M1,,0,,,"MZ Ti 266x13x1,5 12REG.""V""90?",1,1_02/08474M1,"1_02/08474M1_MZ Ti 266x13x1,5 12REG.""V""90?"
1,02/07311,,0,,,PINZA TITA SUPERIOR-120,1,1_02/07311,1_02/07311_PINZA TITA SUPERIOR-120
1,04/01053,,0,,,EMPUÑADURA P/PALANCA-62-PLAST.NEGRO,1,1_04/01053,1_04/01053_EMPUÑADURA P/PALANCA-62-PLAST.NEGRO
1,52/38012,,0,,,HIERRO F1 PASAMANO 80x12,1,1_52/38012,1_52/38012_HIERRO F1 PASAMANO 80x12
1,02/07311R,,0,,,PINZA TITA SUPERIOR-120 REPARADA,1,1_02/07311R,1_02/07311R_PINZA TITA SUPERIOR-120 REPARADA
1,04/01108,,0,,,LLAVE 4523 P/VALVULA PLAST.ROJO,1,1_04/01108,1_04/01108_LLAVE 4523 P/VALVULA PLAST.ROJO
1,10/01001A,,0,,,CORONA TITANIO 500/D/30 S/TORNILL.,1,1_10/01001A,1_10/01001A_CORONA TITANIO 500/D/30 S/TORNILL.
1,02/08474,,0,,,BAST.TI.750x270 8PISx12x2PZS D37/39,1,1_02/08474,1_02/08474_BAST.TI.750x270 8PISx12x2PZS D37/39
1,04/02127,,0,,,AGITADOR L1400 D.MAX.600 PLAST.VERD,1,1_04/02127,1_04/02127_AGITADOR L1400 D.MAX.600 PLAST.VERD
1,04/02122,,0,,,AGITADOR L1300 D.MAX.400 PLAST.VERD,1,1_04/02122,1_04/02122_AGITADOR L1300 D.MAX.400 PLAST.VERD
1,04/02105,,0,,,AGITADOR L900 D.MAX.400 PLAST.VERDE,1,1_04/02105,1_04/02105_AGITADOR L900 D.MAX.400 PLAST.VERDE
1,04/02101,,0,,,AGITADOR L800 D.MAX.400 PLAST.VERDE,1,1_04/02101,1_04/02101_AGITADOR L800 D.MAX.400 PLAST.VERDE
1,04/02114,,0,,,AGITADOR L1100 D.MAX.400 PLAST.VERD,1,1_04/02114,1_04/02114_AGITADOR L1100 D.MAX.400 PLAST.VERD
1,12/10019,,0,,,RECUBRIR ARQ AGITADOR L1800,1,1_12/10019,1_12/10019_RECUBRIR ARQ AGITADOR L1800
1,02/08491,,0,,,GANCHO Ti 40x5 L300 C/ARO D70,1,1_02/08491,1_02/08491_GANCHO Ti 40x5 L300 C/ARO D70
1,01/08746R,,0,,,BASTIDOR REF.01/08746 REPARADO,1,1_01/08746R,1_01/08746R_BASTIDOR REF.01/08746 REPARADO
1,01/08747R,,0,,,BASTIDOR REF.01/08747 REPARADO,1,1_01/08747R,1_01/08747R_BASTIDOR REF.01/08747 REPARADO
1,01/08748R,,0,,,BASTIDOR REF.01/08748 REPARADO,1,1_01/08748R,1_01/08748R_BASTIDOR REF.01/08748 REPARADO
1,01/08683R,,0,,,BASTIDOR REF.01/08683 REPARADO,1,1_01/08683R,1_01/08683R_BASTIDOR REF.01/08683 REPARADO
1,01/08684R,,0,,,BASTIDOR REF.01/08684 REPARADO,1,1_01/08684R,1_01/08684R_BASTIDOR REF.01/08684 REPARADO
1,01/08685R,,0,,,BASTIDOR REF.01/08685 REPARADO,1,1_01/08685R,1_01/08685R_BASTIDOR REF.01/08685 REPARADO
1,01/08686R,,0,,,BASTIDOR REF.01/08686 REPARADO,1,1_01/08686R,1_01/08686R_BASTIDOR REF.01/08686 REPARADO
1,12/80770,,0,,,BOLSA TELA PP1417 1300x220mm,1,1_12/80770,1_12/80770_BOLSA TELA PP1417 1300x220mm
1,12/80771,,0,,,BOLSA TELA PP1417 1300x250mm,1,1_12/80771,1_12/80771_BOLSA TELA PP1417 1300x250mm
1,12/80591,,0,,,BOLSA TELA PP P/CESTA 250x220x50,1,1_12/80591,1_12/80591_BOLSA TELA PP P/CESTA 250x220x50
1,12/80934,,0,,,BOLSA TELA PP1417 4500x246x56 INTERIORES,1,1_12/80934,1_12/80934_BOLSA TELA PP1417 4500x246x56 INTERIORES
1,13/10118,,0,,,"REST.Cu2 2000W 400V D9,8x4197                                 5570H",1,1_13/10118,"1_13/10118_REST.Cu2 2000W 400V D9,8x4197                                 5570H"
1,PR/0617/024201,,0,,,"PEINE-X Ti-1,2 78,5x658 20PZ -0204864B7P-",1,1_PR/0617/024201,"1_PR/0617/024201_PEINE-X Ti-1,2 78,5x658 20PZ -0204864B7P-"
1,12/HD400046A1,,0,,,CONTACTO CATODICO 120mm2 L1000 28-40x150 HIERRO,1,1_12/HD400046A1,1_12/HD400046A1_CONTACTO CATODICO 120mm2 L1000 28-40x150 HIERRO
1,01/08522M1,,0,,,"MALLA N1 10x5x1,5x1 DE 650x500",1,1_01/08522M1,"1_01/08522M1_MALLA N1 10x5x1,5x1 DE 650x500"
1,02/08492,,0,,,T.C. AXILONE,1,1_02/08492,1_02/08492_T.C. AXILONE
1,02/08492R,,0,,,REPARACIO T.C. CHAPON,1,1_02/08492R,1_02/08492R_REPARACIO T.C. CHAPON
1,02/08493,,0,,,BAST.BASE TITA 924x397,1,1_02/08493,1_02/08493_BAST.BASE TITA 924x397
1,02/08494,,0,,, TIRA TI 16 DEDOS HA 30MM.,1,1_02/08494,1_02/08494_ TIRA TI 16 DEDOS HA 30MM.
1,02/08494M,,0,,,CORT/LASER Ti 494x137x1 PALA 6/8,1,1_02/08494M,1_02/08494M_CORT/LASER Ti 494x137x1 PALA 6/8
1,02/08495,,0,,,BAST.Ti 924x397 8BAJx16PZ,1,1_02/08495,1_02/08495_BAST.Ti 924x397 8BAJx16PZ
1,02/08495R,,0,,,BAST.Ti 924x397 8BAJx16PZ REP.,1,1_02/08495R,1_02/08495R_BAST.Ti 924x397 8BAJx16PZ REP.
1,12/70013,,0,,,"REST.INOX.3000W 230V ""M"" MONTADA EN",1,1_12/70013,"1_12/70013_REST.INOX.3000W 230V ""M"" MONTADA EN"
1,02/10262,,0,,,ESPARRAGO Ti D5x124 2M5x9,1,1_02/10262,1_02/10262_ESPARRAGO Ti D5x124 2M5x9
1,02/08496,,0,,,ESCUADRA TITA IZQU.P/REF.CARTELA,1,1_02/08496,1_02/08496_ESCUADRA TITA IZQU.P/REF.CARTELA
1,02/08497,,0,,,ESCUADRA TITA DERE.P/REF.CARTELA,1,1_02/08497,1_02/08497_ESCUADRA TITA DERE.P/REF.CARTELA
1,04/20016,,0,,,TERMINAL PLASTISOL NEGRO D2x8,1,1_04/20016,1_04/20016_TERMINAL PLASTISOL NEGRO D2x8
1,01/08760,,0,,,BAST.777x1090 4TRAVx15GANCHOS(90o),1,1_01/08760,1_01/08760_BAST.777x1090 4TRAVx15GANCHOS(90o)
1,02/08457R,,0,,,CONTACTO TITA 02/08457 REPARADO,1,1_02/08457R,1_02/08457R_CONTACTO TITA 02/08457 REPARADO
1,02/08458R,,0,,,CONTACTO TITA 02/08458 REPARADO,1,1_02/08458R,1_02/08458R_CONTACTO TITA 02/08458 REPARADO
1,02/08498,,0,,,"TIRANTE TITA 12,7x6,3 L880 C/CAJETI",1,1_02/08498,"1_02/08498_TIRANTE TITA 12,7x6,3 L880 C/CAJETI"
1,02/08499,,0,,,"PIEZA TITA 25,4x6,3x70 2D8,5 C/CAJ.",1,1_02/08499,"1_02/08499_PIEZA TITA 25,4x6,3x70 2D8,5 C/CAJ."
1,01/08755R,,0,,,BASTIDOR LATON S/REF.2170 REPARADO,1,1_01/08755R,1_01/08755R_BASTIDOR LATON S/REF.2170 REPARADO
1,01/08758R,,0,,,BASTIDOR LATON S/REF.1625 REPARADO,1,1_01/08758R,1_01/08758R_BASTIDOR LATON S/REF.1625 REPARADO
1,02/08500,,0,,,"CA?A Ti 12,7x6,35 L1170 TC/CU/PLAS",1,1_02/08500,"1_02/08500_CA?A Ti 12,7x6,35 L1170 TC/CU/PLAS"
1,02/08501,,0,,,ANODO Ti 10x5 270x90 TC100,1,1_02/08501,1_02/08501_ANODO Ti 10x5 270x90 TC100
1,02/08485M,,0,,,RECUBRIR Pt(ALT.80)ANODO D155 TC300,1,1_02/08485M,1_02/08485M_RECUBRIR Pt(ALT.80)ANODO D155 TC300
1,12/3320071,,0,,,CALENT.INOX316L D33 2000W 400V  700,1,1_12/3320071,1_12/3320071_CALENT.INOX316L D33 2000W 400V  700
1,91/90002,,0,,,ACEITE ULTRA-68,1,1_91/90002,1_91/90002_ACEITE ULTRA-68
1,01/08764,,0,,,APRETADOR INOX.P/PLETINA 10mm,1,1_01/08764,1_01/08764_APRETADOR INOX.P/PLETINA 10mm
1,10/19109R,,0,,,"LLAVE -T- P/TORNILLO C/9,5 REP",1,1_10/19109R,"1_10/19109R_LLAVE -T- P/TORNILLO C/9,5 REP"
1,04/02104,,0,,,AGITADOR L900 D.MAX.200 PLAST.VERDE,1,1_04/02104,1_04/02104_AGITADOR L900 D.MAX.200 PLAST.VERDE
1,91/02023,,0,,,"ELECTRODO TUGSTENO TURQUESA 3,2mm.",1,1_91/02023,"1_91/02023_ELECTRODO TUGSTENO TURQUESA 3,2mm."
1,99/111617,,0,,,LLAVE FIJA PLANA 16-17,1,1_99/111617,1_99/111617_LLAVE FIJA PLANA 16-17
1,99/120805,,0,,,DESTORNILLADOR STECHER  8x125 M-5,1,1_99/120805,1_99/120805_DESTORNILLADOR STECHER  8x125 M-5
1,99/121006,,0,,,DESTORNILLADOR STECHER 10x125 M-6,1,1_99/121006,1_99/121006_DESTORNILLADOR STECHER 10x125 M-6
1,04/33271,,0,,,"PIEZA C.P.U. ""Y"" D6x137 PLAST.NEGRO",1,1_04/33271,"1_04/33271_PIEZA C.P.U. ""Y"" D6x137 PLAST.NEGRO"
1,11/31513M,,0,,,MZ INOX316 C/10x50 2TAL.RM-6,1,1_11/31513M,1_11/31513M_MZ INOX316 C/10x50 2TAL.RM-6
1,02/10000M,,0,,,MZ CORTAR TUBO Ti D8x1 L33+TAL.4,1,1_02/10000M,1_02/10000M_MZ CORTAR TUBO Ti D8x1 L33+TAL.4
1,02/075800001,,0,,,"BASE Ti CON-150306.6 TIPO 1,2,3,4,5",1,1_02/075800001,"1_02/075800001_BASE Ti CON-150306.6 TIPO 1,2,3,4,5"
1,01/08765,,0,,,BASTIDOR LATON S/REF.2543,1,1_01/08765,1_01/08765_BASTIDOR LATON S/REF.2543
1,01/08766,,0,,,BASTIDOR LATON S/REF.2262,1,1_01/08766,1_01/08766_BASTIDOR LATON S/REF.2262
1,01/08766R,,0,,,BASTIDOR LATON S/REF.2262 REPARADO,1,1_01/08766R,1_01/08766R_BASTIDOR LATON S/REF.2262 REPARADO
1,01/08765R,,0,,,BASTIDOR LATON S/REF.2543 REPARADO,1,1_01/08765R,1_01/08765R_BASTIDOR LATON S/REF.2543 REPARADO
1,01/08761,,0,,,BASTIDOR L850 2PISOSx4PZAS(CAÑOS),1,1_01/08761,1_01/08761_BASTIDOR L850 2PISOSx4PZAS(CAÑOS)
1,01/08762,,0,,,BASTIDOR L800 2PISOSx2PZAS(AVION),1,1_01/08762,1_01/08762_BASTIDOR L800 2PISOSx2PZAS(AVION)
1,01/08767,,0,,,BASTIDOR L860 4PISOSx4PZAS(MANETA),1,1_01/08767,1_01/08767_BASTIDOR L860 4PISOSx4PZAS(MANETA)
1,01/08768,,0,,,BASTIDOR LATON S/REF.2477 REPARADO,1,1_01/08768,1_01/08768_BASTIDOR LATON S/REF.2477 REPARADO
1,01/08768R,,0,,,BASTIDOR LATON S/REF.2477 REPARADO,1,1_01/08768R,1_01/08768R_BASTIDOR LATON S/REF.2477 REPARADO
1,01/08769,,0,,,"TRAVESA?O INOX.D3x420 8PINZAS D,75",1,1_01/08769,"1_01/08769_TRAVESA?O INOX.D3x420 8PINZAS D,75"
1,01/08770,,0,,,"TRAV.INOX.D3x420 6PINZAS DIAM.0,75",1,1_01/08770,"1_01/08770_TRAV.INOX.D3x420 6PINZAS DIAM.0,75"
1,02/07703,,0,,,"CONJ.2 SERP.TITA.D25,4 800x1200 PC8",1,1_02/07703,"1_02/07703_CONJ.2 SERP.TITA.D25,4 800x1200 PC8"
1,02/08504,,0,,,TORNILLO Ti HEX-13x29 D9x13+M6x13,1,1_02/08504,1_02/08504_TORNILLO Ti HEX-13x29 D9x13+M6x13
1,02/08504M,,0,,,MZ TORN.Ti HEX13x29 D9x13+M6x13,1,1_02/08504M,1_02/08504M_MZ TORN.Ti HEX13x29 D9x13+M6x13
1,01/08771,,0,,,CUBA FE+PVC 1300x800x830 A65 P110,1,1_01/08771,1_01/08771_CUBA FE+PVC 1300x800x830 A65 P110
1,01/08771M,,0,,,CUBA FE+PVC 1300x800x830 A65 P110,1,1_01/08771M,1_01/08771M_CUBA FE+PVC 1300x800x830 A65 P110
1,01/08772,,0,,,CATODO INOX316 700x200 TC150,1,1_01/08772,1_01/08772_CATODO INOX316 700x200 TC150
1,02/08505,,0,,,ANODO Ti/Pt 10x5 20x195 TC120x15,1,1_02/08505,1_02/08505_ANODO Ti/Pt 10x5 20x195 TC120x15
1,02/08506,,0,,,ANODO Ti 10x5 100x50 TC145,1,1_02/08506,1_02/08506_ANODO Ti 10x5 100x50 TC145
1,04/00055,,0,,,"FUNDA PLAST.NEGRO FORM.CRUZ 2,4x6/8",1,1_04/00055,"1_04/00055_FUNDA PLAST.NEGRO FORM.CRUZ 2,4x6/8"
1,02/08507,,0,,,"CAÑA Ti 12,7x6,35 L750 T.C. 90o",1,1_02/08507,"1_02/08507_CAÑA Ti 12,7x6,35 L750 T.C. 90o"
1,02/08508,,0,,,ESPARRAGO Ti D10x65mm M10x60 C/REG,1,1_02/08508,1_02/08508_ESPARRAGO Ti D10x65mm M10x60 C/REG
1,02/08508M,,0,,,MZ ESPARRAGO Ti D10x65 M10x60 C/REG,1,1_02/08508M,1_02/08508M_MZ ESPARRAGO Ti D10x65 M10x60 C/REG
1,04/20017,,0,,,TERMINAL PLASTISOL NEGRO D2x5,1,1_04/20017,1_04/20017_TERMINAL PLASTISOL NEGRO D2x5
1,01/08773,,0,,,ANODO Pb/Sn7% 40-3x1100 TC150 PLAST,1,1_01/08773,1_01/08773_ANODO Pb/Sn7% 40-3x1100 TC150 PLAST
1,04/21055,,0,,,TERMINAL PLASTISOL ROJO D10x55,1,1_04/21055,1_04/21055_TERMINAL PLASTISOL ROJO D10x55
1,02/08411M,,0,,,CORONA Ti INF.25 CONTACTOS MODIF.,1,1_02/08411M,1_02/08411M_CORONA Ti INF.25 CONTACTOS MODIF.
1,02/08412R,,0,,,CORONA Ti SUP.25 CONTACTOS(ALU) REP,1,1_02/08412R,1_02/08412R_CORONA Ti SUP.25 CONTACTOS(ALU) REP
1,01/00336,,0,,,BAST.(D) 5PISOSx2PZS.VARETE CITROEN,1,1_01/00336,1_01/00336_BAST.(D) 5PISOSx2PZS.VARETE CITROEN
1,01/00337,,0,,,BAST.(I) 5PISOSx2PZS VARETE CITROEN,1,1_01/00337,1_01/00337_BAST.(I) 5PISOSx2PZS VARETE CITROEN
1,01/08775,,0,,,BASTIDOR LATON S/REF.1492,1,1_01/08775,1_01/08775_BASTIDOR LATON S/REF.1492
1,01/08775R,,0,,,BASTIDOR LATON S/REF.1492 REPARADO,1,1_01/08775R,1_01/08775R_BASTIDOR LATON S/REF.1492 REPARADO
1,01/08774,,0,,,BASTIDOR LATON S/REF.2466,1,1_01/08774,1_01/08774_BASTIDOR LATON S/REF.2466
1,01/08774R,,0,,,BASTIDOR LATON S/REF.2466 REPARADO,1,1_01/08774R,1_01/08774R_BASTIDOR LATON S/REF.2466 REPARADO
1,13/10535,,0,,,"TERMINAL CU.DIN-46234 SEC.2,5 TAL.4",1,1_13/10535,"1_13/10535_TERMINAL CU.DIN-46234 SEC.2,5 TAL.4"
1,04/00056,,0,,,"FUNDA PLAS.NEGRO""L""6.5x2,8x1 L5-IZQ",1,1_04/00056,"1_04/00056_FUNDA PLAS.NEGRO""L""6.5x2,8x1 L5-IZQ"
1,04/00057,,0,,,"FUNDA PLAS.NEGRO""L""6,5x2,8x1 L5-DER",1,1_04/00057,"1_04/00057_FUNDA PLAS.NEGRO""L""6,5x2,8x1 L5-DER"
1,01/00338,,0,,,BAST.985x232 2BAJx15PZASx2(60PZAS),1,1_01/00338,1_01/00338_BAST.985x232 2BAJx15PZASx2(60PZAS)
1,01/00336R,,0,,,BAST.(D) 01/00336 VARETE REPARADO,1,1_01/00336R,1_01/00336R_BAST.(D) 01/00336 VARETE REPARADO
1,01/07608,,0,,,BAST.INOX316+PVC L1000 8POSx2 M8,1,1_01/07608,1_01/07608_BAST.INOX316+PVC L1000 8POSx2 M8
1,01/07609,,0,,,BAST.INOX316+PVC L1000 8POS.DE M8,1,1_01/07609,1_01/07609_BAST.INOX316+PVC L1000 8POS.DE M8
1,01/07699,,0,,,BAST.INOX316+PVC L1000 8POS.IZ M8,1,1_01/07699,1_01/07699_BAST.INOX316+PVC L1000 8POS.IZ M8
1,02/09429M,,0,,,"MZ TORNILLO Ti 12,7x12x15 2P M8x40",1,1_02/09429M,"1_02/09429M_MZ TORNILLO Ti 12,7x12x15 2P M8x40"
1,01/07609R,,0,,,BASTIDOR SENCILLO REPARADO LA-3,1,1_01/07609R,1_01/07609R_BASTIDOR SENCILLO REPARADO LA-3
1,91/80035,,0,,,"BROCAS CILINDRICA HSS  3,50",1,1_91/80035,"1_91/80035_BROCAS CILINDRICA HSS  3,50"
1,01/08122R,,0,,,BASTIDOR 01/08122 REP.Y EQUILIBRADO,1,1_01/08122R,1_01/08122R_BASTIDOR 01/08122 REP.Y EQUILIBRADO
1,01/08776,,0,,,BASTIDOR L1482x500 17GANCHOS(8+9),1,1_01/08776,1_01/08776_BASTIDOR L1482x500 17GANCHOS(8+9)
