empresa,codigo,clv_art,codigo_a,tipo,tipo_art,ficha_cerrada,fecha_baja,empresa_id,name
1,12/AI20004,,CV12,6,,0,,1,1_12/AI20004
1,02/08798R,,TI02,2,,0,,1,1_02/08798R
1,02/07625R,,TI02,2,,0,,1,1_02/07625R
1,01/00384,,TA01,1,,,,1,1_01/00384
1,02/08858,,TI02,2,,,,1,1_02/08858
1,02/08859,,TI02,2,,0,,1,1_02/08859
1,02/08860,,TI02,2,,0,,1,1_02/08860
1,02/08861,,TI02,2,,,,1,1_02/08861
1,02/08862,,TI02,2,,0,,1,1_02/08862
1,02/08862M,,TI02,2,,0,,1,1_02/08862M
1,02/08860M,,TI02,2,,0,,1,1_02/08860M
1,02/08859M,,TI02,2,,0,,1,1_02/08859M
1,02/08858M,,TI02,2,,0,,1,1_02/08858M
1,02/08861M,,TI02,2,,0,,1,1_02/08861M
1,12/AI10004,,CV12,6,,0,,1,1_12/AI10004
1,02/08370AR,,TI02,2,,0,,1,1_02/08370AR
1,02/08583R,,TI02,2,,0,,1,1_02/08583R
1,02/08826R,,TI02,2,,0,,1,1_02/08826R
1,02/08863,,TI02,2,,0,,1,1_02/08863
1,01/09092,,TA01,1,,0,,1,1_01/09092
1,01/09092M,,TA01,1,,0,,1,1_01/09092M
1,01/09091,,TA01,1,,0,,1,1_01/09091
1,01/09091M,,TA01,1,,0,,1,1_01/09091M
1,02/08864,,TI02,2,,0,,1,1_02/08864
1,02/08865,,TI02,2,,0,,1,1_02/08865
1,03/6321045,,CA03,3,,0,,1,1_03/6321045
1,01/09090,,TA01,1,,0,,1,1_01/09090
1,01/09090M,,TA01,1,,0,,1,1_01/09090M
1,54/98010,,TA54,1,,0,,1,1_54/98010
1,01/08791M,,TA01,1,,,,1,1_01/08791M
1,01/09093,,TA01,1,,0,,1,1_01/09093
1,12/PG05507,,CV12,6,,0,,1,1_12/PG05507
1,12/PG05508,,CV12,6,,0,,1,1_12/PG05508
1,02/08856MA,,TI02,2,,,,1,1_02/08856MA
1,02/08866,,TI02,2,,,,1,1_02/08866
1,12/80592,,CV12,6,,0,,1,1_12/80592
1,01/09094,,TA01,1,,0,,1,1_01/09094
1,01/09095,,TA01,1,,0,,1,1_01/09095
1,01/09096,,TA01,1,,0,,1,1_01/09096
1,01/09097,,TA01,1,,0,,1,1_01/09097
1,02/08867,,TI02,2,,0,,1,1_02/08867
1,03/5321055,,CA03,3,,0,,1,1_03/5321055
1,12/PV00005,,CV12,6,,0,,1,1_12/PV00005
1,12/PV00006,,CV12,6,,0,,1,1_12/PV00006
1,01/08812-28,,TA01,1,,,,1,1_01/08812-28
1,01/08813-45,,TA01,1,,,,1,1_01/08813-45
1,12/70208,,CV12,6,,0,,1,1_12/70208
1,02/08868,,TI02,2,,0,,1,1_02/08868
1,02/08868M,,TI02,2,,0,,1,1_02/08868M
1,26/71260,,TA26,1,,0,,1,1_26/71260
1,26/61285,,TA26,1,,0,,1,1_26/61285
1,01/10171,,TA01,1,,0,,1,1_01/10171
1,PR/0617/0300,,TI02,2,,0,,1,1_PR/0617/0300
1,12/PP00034,,CV12,6,,0,,1,1_12/PP00034
1,57/00040MPA,,TA01,1,,0,,1,1_57/00040MPA
1,26/61290,,TA26,1,,,,1,1_26/61290
1,12/51830A,,CV12,6,,0,,1,1_12/51830A
1,03/5521100,,CA03,3,,0,,1,1_03/5521100
1,01/09098,,TA01,1,,0,,1,1_01/09098
1,01/09099,,TA01,1,,0,,1,1_01/09099
1,01/09100,,TA01,1,,0,,1,1_01/09100
1,02/08869,,TI02,2,,0,,1,1_02/08869
1,01/09101,,TA01,1,,0,,1,1_01/09101
1,PR/1047/0022,,TA01,1,,0,,1,1_PR/1047/0022
1,01/09101M,,TA01,1,,0,,1,1_01/09101M
1,01/09101M1,,TA01,1,,0,,1,1_01/09101M1
1,54/80044M,,TA01,1,,0,,1,1_54/80044M
1,12/80656,,CV12,6,,0,,1,1_12/80656
1,PR/0267/0031,,TI02,2,,0,,1,1_PR/0267/0031
1,PR/ITEC/0003,,TI02,2,,0,,1,1_PR/ITEC/0003
1,02/2423048,,CA03,3,,0,,1,1_02/2423048
1,02/08748AR,,TI02,2,,0,,1,1_02/08748AR
1,02/08748R,,TI02,2,,0,,1,1_02/08748R
1,02/08748BR,,TI02,2,,0,,1,1_02/08748BR
1,02/08748CR,,TI02,2,,0,,1,1_02/08748CR
1,02/09701B,,TI02,2,,0,,1,1_02/09701B
1,02/09701A02,,TI02,2,,0,,1,1_02/09701A02
1,12/PP00035,,CV12,6,,0,,1,1_12/PP00035
1,10/111670,,TI10,2,,,,1,1_10/111670
1,10/111670M,,TI10,2,,,,1,1_10/111670M
1,10/10163M,,TI10,2,,,,1,1_10/10163M
1,10/10196M,,TI10,2,,,,1,1_10/10196M
1,01/09102,,TA01,1,,0,,1,1_01/09102
1,02/08558B02,,TI02,2,,,,1,1_02/08558B02
1,02/08558M2,,TI02,2,,,,1,1_02/08558M2
1,01/09013M,,TA01,1,,0,,1,1_01/09013M
1,55/610010,,TI55,2,,0,,1,1_55/610010
1,57/325015,,TA57,1,,0,,1,1_57/325015
1,55/6604040,,TI55,2,,0,,1,1_55/6604040
1,55/6404040,,TI55,2,,0,,1,1_55/6404040
1,55/6606040,,TI55,2,,0,,1,1_55/6606040
1,55/318015,,TI55,2,,0,,1,1_55/318015
1,55/34015,,TI55,2,,0,,1,1_55/34015
1,55/36015,,TI55,2,,0,,1,1_55/36015
1,55/41002,,TI55,2,,0,,1,1_55/41002
1,55/33010,,TI55,2,,0,,1,1_55/33010
1,03/5421103,,CA03,3,,,,1,1_03/5421103
1,01/09013,,TA01,1,,,,1,1_01/09013
1,01/09013R,,TA01,1,,,,1,1_01/09013R
1,54/33015,,TA54,1,,,,1,1_54/33015
1,01/09104,,TA01,1,,,,1,1_01/09104
1,12/T31600106A,,CV12,6,,0,,1,1_12/T31600106A
1,04/01121,,PL04,4,,0,,1,1_04/01121
1,12/RT00003,,CV12,6,,0,,1,1_12/RT00003
1,01/09105,,TA01,1,,0,,1,1_01/09105
1,01/09105R,,TA01,1,,0,,1,1_01/09105R
1,03/6421080R,,CA03,3,,0,,1,1_03/6421080R
1,12/L3495000012,,CV12,6,,0,,1,1_12/L3495000012
1,02/08287AM1,,TI02,2,,0,,1,1_02/08287AM1
1,02/08360A,,TI02,2,,0,,1,1_02/08360A
1,02/08287A,,TI02,2,,0,,1,1_02/08287A
1,02/08871,,TI02,2,,0,,1,1_02/08871
1,02/08872,,TI02,2,,0,,1,1_02/08872
1,02/08873,,TI02,2,,0,,1,1_02/08873
1,02/08874,,TI02,2,,0,,1,1_02/08874
1,02/08875,,TI02,2,,0,,1,1_02/08875
1,02/08876,,TI02,2,,0,,1,1_02/08876
1,01/09106A,,TA01,1,,0,,1,1_01/09106A
1,01/09106,,TA01,1,,0,,1,1_01/09106
1,55/6303030,,TI55,2,,0,,1,1_55/6303030
1,01/0881204M,,TA01,1,,,,1,1_01/0881204M
1,55/CUTI10254,,TI55,2,,0,,1,1_55/CUTI10254
1,02/08877,,TI02,2,,0,,1,1_02/08877
1,01/08813-38,,TA01,1,,,,1,1_01/08813-38
1,02/08876M,,TI02,2,,0,,1,1_02/08876M
1,02/08876M1,,TI02,2,,0,,1,1_02/08876M1
1,02/08875M,,TI02,2,,0,,1,1_02/08875M
1,02/08874M,,TI02,2,,0,,1,1_02/08874M
1,02/08874M1,,TI02,2,,0,,1,1_02/08874M1
1,02/08873M,,TI02,2,,0,,1,1_02/08873M
1,02/08872M,,TI02,2,,0,,1,1_02/08872M
1,01/09106R,,TA01,1,,0,,1,1_01/09106R
1,01/09106AR,,TA01,1,,0,,1,1_01/09106AR
1,02/08878,,TI02,2,,0,,1,1_02/08878
1,02/08878M,,TI02,2,,0,,1,1_02/08878M
1,02/08879,,TI02,2,,0,,1,1_02/08879
1,02/08879M,,TI02,2,,0,,1,1_02/08879M
1,02/08880,,TI02,2,,0,,1,1_02/08880
1,02/08880M,,TI02,2,,0,,1,1_02/08880M
1,02/08881,,TI02,2,,0,,1,1_02/08881
1,02/08881M,,TI02,2,,0,,1,1_02/08881M
1,02/08882,,TI02,2,,0,,1,1_02/08882
1,02/08882M,,TI02,2,,0,,1,1_02/08882M
1,02/08883,,TI02,2,,0,,1,1_02/08883
1,02/08883M,,TI02,2,,0,,1,1_02/08883M
1,13/10514A,,CA13,3,,0,,1,1_13/10514A
1,12/90000A,,CV12,6,,0,,1,1_12/90000A
1,01/09107,,TA01,1,,0,,1,1_01/09107
1,01/09110,,TA01,1,,0,,1,1_01/09110
1,01/09111,,TA01,1,,0,,1,1_01/09111
1,01/09108,,TA01,1,,0,,1,1_01/09108
1,01/09109,,TA01,1,,0,,1,1_01/09109
1,04/33751,,PL04,4,,0,,1,1_04/33751
1,01/00384A,,TA01,1,,0,,1,1_01/00384A
1,01/00385,,TA01,1,,0,,1,1_01/00385
1,03/1421070,,CA03,3,,0,,1,1_03/1421070
1,01/00374A,,TA01,1,,0,,1,1_01/00374A
1,02/08885,,TI02,2,,0,,1,1_02/08885
1,02/08884,,TI02,2,,0,,1,1_02/08884
1,02/08884M,,TI02,2,,0,,1,1_02/08884M
1,02/08885M,,TI02,2,,0,,1,1_02/08885M
1,02/08886,,TI02,2,,0,,1,1_02/08886
1,02/08887,,TI02,2,,0,,1,1_02/08887
1,02/08887M,,TI02,2,,0,,1,1_02/08887M
1,02/08886M,,TI02,2,,0,,1,1_02/08886M
1,12/5222061,,CV12,6,,0,,1,1_12/5222061
1,12/52200571,,CV12,6,,0,,1,1_12/52200571
1,02/08888,,TI02,2,,0,,1,1_02/08888
1,02/08888M,,TI02,2,,0,,1,1_02/08888M
1,55/00402MP,,TI55,2,,0,,1,1_55/00402MP
1,02/08889,,TI02,2,,0,,1,1_02/08889
1,04/01202A,,PL04,4,,0,,1,1_04/01202A
1,02/08360AR,,TI02,2,,0,,1,1_02/08360AR
1,02/08888M1,,TI02,2,,0,,1,1_02/08888M1
1,03/00228,,CA03,3,,0,,1,1_03/00228
1,PR/1047/0029,,TA01,1,,0,,1,1_PR/1047/0029
1,02/061700018,,TI02,2,,0,,1,1_02/061700018
1,02/09646M4,,TI02,2,,0,,1,1_02/09646M4
1,12/PG00314,,CV12,6,,0,,1,1_12/PG00314
1,12/PG05606,,CV12,6,,0,,1,1_12/PG05606
1,12/PP00036,,CV12,6,,0,,1,1_12/PP00036
1,12/80593,,CV12,6,,0,,1,1_12/80593
1,02/08827R,,TI02,2,,0,,1,1_02/08827R
1,02/08778R,,TI02,2,,0,,1,1_02/08778R
1,01/09112,,TA01,1,,0,,1,1_01/09112
1,01/00386,,TA01,1,,0,,1,1_01/00386
1,02/08875M1,,TI02,2,,0,,1,1_02/08875M1
1,02/08875M2,,TI02,2,,0,,1,1_02/08875M2
1,02/08681R,,TI02,2,,0,,1,1_02/08681R
1,01/00387,,TA01,1,,0,,1,1_01/00387
1,01/00388,,TA01,1,,0,,1,1_01/00388
1,02/08890,,TI02,2,,0,,1,1_02/08890
1,02/08891,,TI02,2,,0,,1,1_02/08891
1,02/08892,,TI02,2,,0,,1,1_02/08892
1,02/08897,,TI02,2,,0,,1,1_02/08897
1,02/08896,,TI02,2,,0,,1,1_02/08896
1,02/08895,,TI02,2,,0,,1,1_02/08895
1,02/08894,,TI02,2,,0,,1,1_02/08894
1,54/40030,,TA54,1,,0,,1,1_54/40030
1,02/08836R,,TI02,2,,0,,1,1_02/08836R
1,54/40010,,TA54,1,,0,,1,1_54/40010
1,11/10013M1,,TA11,1,,0,,1,1_11/10013M1
1,01/09114,,TA01,1,,0,,1,1_01/09114
1,01/09113,,TA01,1,,0,,1,1_01/09113
1,55/401574,,TI55,2,,0,,1,1_55/401574
1,02/08894M,,TI02,2,,0,,1,1_02/08894M
1,02/08895M,,TI02,2,,0,,1,1_02/08895M
1,02/08896M,,TI02,2,,0,,1,1_02/08896M
1,02/08897M,,TI02,2,,0,,1,1_02/08897M
1,03/2421054,,CA03,3,,0,,1,1_03/2421054
1,03/00198R,,CA03,3,,0,,1,1_03/00198R
1,02/08287AR,,TI02,2,,0,,1,1_02/08287AR
1,01/00389,,TA01,1,,0,,1,1_01/00389
1,01/00390,,TA01,1,,0,,1,1_01/00390
1,01/00386A,,TA01,1,,0,,1,1_01/00386A
1,01/09117,,TA01,1,,0,,1,1_01/09117
1,01/09116,,TA01,1,,0,,1,1_01/09116
1,01/09115,,TA01,1,,0,,1,1_01/09115
1,70/10503,,TA70,1,,0,,1,1_70/10503
1,01/00390R,,TA01,1,,0,,1,1_01/00390R
1,02/08898,,TI02,2,,0,,1,1_02/08898
1,02/08899,,TI02,2,,0,,1,1_02/08899
1,02/08905,,TI02,2,,0,,1,1_02/08905
1,02/07893R,,TI02,2,,0,,1,1_02/07893R
1,02/08873M1,,TI02,2,,0,,1,1_02/08873M1
1,02/08901,,TI02,2,,0,,1,1_02/08901
1,02/08902,,TI02,2,,0,,1,1_02/08902
1,02/08903,,TI02,2,,0,,1,1_02/08903
1,02/08904,,TI02,2,,0,,1,1_02/08904
1,02/08901M,,TI02,2,,0,,1,1_02/08901M
1,02/08902M,,TI02,2,,0,,1,1_02/08902M
1,02/08903M,,TI02,2,,0,,1,1_02/08903M
1,02/08904M,,TI02,2,,0,,1,1_02/08904M
1,02/0770901R,,TI02,2,,0,,1,1_02/0770901R
1,02/0770902R,,TI02,2,,0,,1,1_02/0770902R
1,02/08900,,TI02,2,,0,,1,1_02/08900
1,02/07478,,TI02,2,,0,,1,1_02/07478
1,03/6423080,,CA03,3,,0,,1,1_03/6423080
1,01/09118,,TA01,1,,0,,1,1_01/09118
1,12/00318,,CV12,6,,0,,1,1_12/00318
1,02/08899M,,TI02,2,,,,1,1_02/08899M
1,02/08906,,TI02,2,,,,1,1_02/08906
1,02/08905M,,TI02,2,,0,,1,1_02/08905M
1,02/08906M,,TI02,2,,0,,1,1_02/08906M
1,02/08874M2,,TI02,2,,0,,1,1_02/08874M2
1,02/08874M3,,TI02,2,,0,,1,1_02/08874M3
1,02/08872M1,,TI02,2,,0,,1,1_02/08872M1
1,02/08872M2,,TI02,2,,0,,1,1_02/08872M2
1,02/08872M3,,TI02,2,,0,,1,1_02/08872M3
1,02/08875M3,,TI02,2,,0,,1,1_02/08875M3
1,01/09119,,TA01,1,,0,,1,1_01/09119
1,01/09120,,TA01,1,,0,,1,1_01/09120
1,02/09952M2,,TI02,2,,0,,1,1_02/09952M2
1,02/09952M3,,TI02,2,,0,,1,1_02/09952M3
1,PR/0617/0077,,TI02,3,,0,,1,1_PR/0617/0077
1,PR/1107/0004-B,,TA01,1,,0,,1,1_PR/1107/0004-B
1,02/08779R,,TI02,2,,0,,1,1_02/08779R
1,02/08907,,TI02,2,,0,,1,1_02/08907
1,02/08908,,TI02,2,,0,,1,1_02/08908
1,02/08909,,TI02,2,,0,,1,1_02/08909
1,02/08910,,TI02,2,,0,,1,1_02/08910
1,01/08332M1,,TA01,1,,,,1,1_01/08332M1
1,51/34006,,TA51,1,,,,1,1_51/34006
1,02/08911,,TI02,2,,0,,1,1_02/08911
1,12/90011R,,CV12,6,,,,1,1_12/90011R
1,26/620845,,TA26,1,,0,,1,1_26/620845
1,02/08871M,,TI02,2,,0,,1,1_02/08871M
1,02/08873M2,,TI02,2,,0,,1,1_02/08873M2
1,02/08912,,TI02,2,,0,,1,1_02/08912
1,02/08913,,TI02,2,,0,,1,1_02/08913
1,28/30270,,TA28,1,,,,1,1_28/30270
1,02/08922,,TI02,2,,0,,1,1_02/08922
1,02/08922M,,TI02,2,,0,,1,1_02/08922M
1,12/TI00001,,CV12,6,,0,,1,1_12/TI00001
1,12/TI00001M,,CV12,6,,0,,1,1_12/TI00001M
1,12/TI00001M1,,CV12,6,,0,,1,1_12/TI00001M1
1,01/08091,,TA01,1,,0,,1,1_01/08091
1,26/30520,,TA26,1,,0,,1,1_26/30520
1,02/08919M,,TI02,2,,0,,1,1_02/08919M
1,02/08919,,TI02,2,,0,,1,1_02/08919
1,02/08920,,TI02,2,,0,,1,1_02/08920
1,02/08920M,,TI02,2,,0,,1,1_02/08920M
1,02/08921,,TI02,2,,0,,1,1_02/08921
1,02/08921M,,TI02,2,,0,,1,1_02/08921M
1,02/08914,,TI02,2,,0,,1,1_02/08914
1,02/08915,,TI02,2,,0,,1,1_02/08915
1,02/08916,,TI02,2,,0,,1,1_02/08916
1,02/08917,,TI02,2,,0,,1,1_02/08917
1,02/08918,,TI02,2,,0,,1,1_02/08918
1,02/08914M,,TI02,2,,0,,1,1_02/08914M
1,02/08915M,,TI02,2,,0,,1,1_02/08915M
1,02/08916M,,TI02,2,,0,,1,1_02/08916M
1,02/08917M,,TI02,2,,0,,1,1_02/08917M
1,02/08918M,,TI02,2,,0,,1,1_02/08918M
1,28/10004,,TA28,1,,0,,1,1_28/10004
1,12/PP00037,,CV12,6,,0,,1,1_12/PP00037
1,12/RT00004,,CV12,6,,0,,1,1_12/RT00004
1,12/PP00038,,CV12,6,,0,,1,1_12/PP00038
1,12/50009,,CV12,6,,0,,1,1_12/50009
1,03/1223040,,CA03,3,,0,,1,1_03/1223040
1,01/09123,,TA01,1,,0,,1,1_01/09123
1,54/90300,,TA54,1,,,,1,1_54/90300
1,02/08923,,TI02,2,,0,,1,1_02/08923
1,04/02125,,PL04,4,,0,,1,1_04/02125
1,01/09124,,TA01,1,,0,,1,1_01/09124
1,02/08924,,TI02,2,,0,,1,1_02/08924
1,01/09125,,TA01,1,,0,,1,1_01/09125
1,03/00274R,,CA03,3,,0,,1,1_03/00274R
1,01/08839R,,TA01,1,,0,,1,1_01/08839R
1,02/08925,,TI02,2,,0,,1,1_02/08925
1,03/00229,,CA03,3,,0,,1,1_03/00229
1,02/08876M2,,TI02,2,,0,,1,1_02/08876M2
1,02/08926,,TI02,2,,0,,1,1_02/08926
1,02/08926M,,TI02,2,,0,,1,1_02/08926M
1,01/00386B,,TA01,1,,0,,1,1_01/00386B
1,02/08089A,,TI02,2,,0,,1,1_02/08089A
1,12/L0151-001R,,CV12,6,,0,,1,1_12/L0151-001R
1,PR/1217/0004,,TI02,2,,0,,1,1_PR/1217/0004
1,02/08927M,,TI02,2,,0,,1,1_02/08927M
1,02/08927M1,,TI02,2,,0,,1,1_02/08927M1
1,12/70013B01,,CV12,6,,0,,1,1_12/70013B01
1,02/08928M,,TI02,2,,0,,1,1_02/08928M
1,10/10243,,TI10,2,,0,,1,1_10/10243
1,02/061700031,,TI02,2,,0,,1,1_02/061700031
1,10/11235M,,TI10,2,,0,,1,1_10/11235M
1,10/11015,,TI10,2,,0,,1,1_10/11015
1,10/11015M,,TI10,2,,0,,1,1_10/11015M
1,01/139700001,,TA01,1,,0,,1,1_01/139700001
1,10/10203M,,TI10,2,,0,,1,1_10/10203M
1,12/80721,,CV12,6,,0,,1,1_12/80721
1,12/80804,,CV12,6,,0,,1,1_12/80804
1,12/80805,,CV12,6,,0,,1,1_12/80805
1,56/40004,,TA56,1,,0,,1,1_56/40004
1,12/80806,,CV12,6,,0,,1,1_12/80806
1,27/00830,,TA27,1,,0,,1,1_27/00830
1,27/00108,,TA27,1,,0,,1,1_27/00108
1,27/00208,,TA27,1,,0,,1,1_27/00208
1,01/09127,,TA01,1,,0,,1,1_01/09127
1,02/08929R,,TI02,2,,0,,1,1_02/08929R
1,02/08089AM,,TI02,2,,0,,1,1_02/08089AM
1,10/111645,,TI10,2,,0,,1,1_10/111645
1,10/111645M,,TI10,2,,0,,1,1_10/111645M
1,02/08930,,TI02,2,,0,,1,1_02/08930
1,02/08930M,,TI02,2,,0,,1,1_02/08930M
1,12/372008,,CV12,6,,0,,1,1_12/372008
1,02/08931,,TI02,2,,0,,1,1_02/08931
1,02/08931M,,TI02,2,,0,,1,1_02/08931M
1,02/08932,,TI02,2,,0,,1,1_02/08932
1,02/08932M,,TI02,2,,0,,1,1_02/08932M
1,02/08933,,TI02,2,,0,,1,1_02/08933
1,02/08933M,,TI02,2,,0,,1,1_02/08933M
1,02/08934,,TI02,2,,0,,1,1_02/08934
1,02/08934M,,TI02,2,,0,,1,1_02/08934M
1,02/08928,,TI02,2,,0,,1,1_02/08928
1,04/00060,,PL04,4,,0,,1,1_04/00060
1,04/01203A,,PL04,4,,0,,1,1_04/01203A
1,04/01204A,,PL04,4,,0,,1,1_04/01204A
1,02/08935,,TI02,2,,0,,1,1_02/08935
1,02/08936,,TI02,2,,0,,1,1_02/08936
1,12/80808,,CV12,6,,0,,1,1_12/80808
1,02/08910R,,TI02,2,,0,,1,1_02/08910R
1,02/08909R,,TI02,2,,0,,1,1_02/08909R
1,01/09128,,TA01,1,,0,,1,1_01/09128
1,12/00343,,CV12,1,,0,,1,1_12/00343
1,11/10202,,TA11,1,,0,,1,1_11/10202
1,10/1487540,,TI10,2,,0,,1,1_10/1487540
1,10/1467540,,TI10,2,,0,,1,1_10/1467540
1,10/1487540M,,TI10,2,,0,,1,1_10/1487540M
1,10/1467540M,,TI10,2,,0,,1,1_10/1467540M
1,02/08941,,TI02,2,,0,,1,1_02/08941
1,02/08941M,,TI02,2,,0,,1,1_02/08941M
1,02/08942,,TI02,2,,0,,1,1_02/08942
1,02/08942M,,TI02,2,,0,,1,1_02/08942M
1,02/08943,,TI02,2,,,,1,1_02/08943
1,02/08944,,TI02,2,,,,1,1_02/08944
1,02/08944M,,TI02,2,,,,1,1_02/08944M
1,02/08943M,,TI02,2,,,,1,1_02/08943M
1,PR/0617/0061,,TI02,2,,0,,1,1_PR/0617/0061
1,03/00230M,,CA03,3,,0,,1,1_03/00230M
1,02/08945M,,TI02,2,,0,,1,1_02/08945M
1,02/08945M1,,TI02,2,,0,,1,1_02/08945M1
1,02/08945M2,,TI02,2,,0,,1,1_02/08945M2
1,02/08945M3,,TI02,2,,0,,1,1_02/08945M3
1,02/08945M4,,TI02,2,,0,,1,1_02/08945M4
1,02/08945M5,,TI02,2,,0,,1,1_02/08945M5
1,02/08945,,TI02,2,,0,,1,1_02/08945
1,02/08558C01,,TI02,2,,0,,1,1_02/08558C01
1,02/08946,,TI02,2,,0,,1,1_02/08946
1,02/08947,,TI02,2,,0,,1,1_02/08947
1,02/08946M,,TI02,2,,0,,1,1_02/08946M
1,02/08947M,,TI02,2,,0,,1,1_02/08947M
1,55/6603540,,TI55,5,,0,,1,1_55/6603540
1,02/08907R,,TI02,2,,0,,1,1_02/08907R
1,02/08908R,,TI02,2,,0,,1,1_02/08908R
1,02/08912R,,TI02,2,,0,,1,1_02/08912R
1,02/08913R,,TI02,2,,0,,1,1_02/08913R
1,02/08948,,TI02,2,,0,,1,1_02/08948
1,01/08985R,,TA01,1,,0,,1,1_01/08985R
1,01/00320A,,TA01,1,,0,,1,1_01/00320A
1,02/08950,,TI02,2,,0,,1,1_02/08950
1,02/08950M,,TI02,2,,0,,1,1_02/08950M
1,02/08238A,,TI02,2,,0,,1,1_02/08238A
1,02/08240A,,TI02,2,,0,,1,1_02/08240A
1,02/08949,,TI02,2,,0,,1,1_02/08949
1,12/AI30003,,CV12,6,,0,,1,1_12/AI30003
1,12/AI30003M,,CV12,6,,0,,1,1_12/AI30003M
1,12/AI30003M1,,CV12,6,,0,,1,1_12/AI30003M1
1,12/00344,,CV12,6,,0,,1,1_12/00344
1,01/09129,,TA01,1,,0,,1,1_01/09129
1,04/33802,,PL04,4,,0,,1,1_04/33802
1,04/33803,,PL04,4,,0,,1,1_04/33803
1,04/33804,,PL04,4,,0,,1,1_04/33804
1,12/PP00040,,CV12,6,,0,,1,1_12/PP00040
1,01/09131,,TA01,1,,0,,1,1_01/09131
1,02/08559B,,TI02,2,,0,,1,1_02/08559B
1,04/20027,,PL04,4,,0,,1,1_04/20027
1,02/08951,,TI02,2,,0,,1,1_02/08951
1,01/09130,,TA01,1,,0,,1,1_01/09130
1,02/08952,,TI02,2,,0,,1,1_02/08952
1,02/08953,,TI02,2,,0,,1,1_02/08953
1,PR/0617/0190,,TI02,2,,0,,1,1_PR/0617/0190
1,03/00231,,CA03,3,,0,,1,1_03/00231
1,03/00231M,,CA03,3,,0,,1,1_03/00231M
1,02/08937,,TI02,2,,0,,1,1_02/08937
1,02/08938,,TI02,2,,0,,1,1_02/08938
1,02/08940,,TI02,2,,0,,1,1_02/08940
1,02/08939,,TI02,2,,0,,1,1_02/08939
1,12/SB05101,,CV12,6,,0,,1,1_12/SB05101
1,01/00334AR,,TA01,1,,0,,1,1_01/00334AR
1,03/00232,,CA03,3,,0,,1,1_03/00232
1,03/00232M,,CA03,3,,0,,1,1_03/00232M
1,02/08954,,TI02,2,,0,,1,1_02/08954
1,02/08954M,,TI02,2,,0,,1,1_02/08954M
1,02/08957,,TI02,2,,0,,1,1_02/08957
1,01/09132,,TA01,1,,0,,1,1_01/09132
1,02/08955,,TI02,2,,0,,1,1_02/08955
1,02/08956,,TI02,2,,0,,1,1_02/08956
1,01/09133,,TA01,1,,0,,1,1_01/09133
1,01/09134,,TA01,1,,0,,1,1_01/09134
1,10/11835A,,TI10,2,,0,,1,1_10/11835A
1,10/11835AM,,TI10,2,,0,,1,1_10/11835AM
1,01/00334B,,TA01,1,,0,,1,1_01/00334B
1,01/09135,,TA01,1,,0,,1,1_01/09135
1,01/00334C,,TA01,1,,0,,1,1_01/00334C
1,11/00023A,,TA11,1,,0,,1,1_11/00023A
1,01/09138,,TA01,1,,0,,1,1_01/09138
1,01/09139,,TA01,1,,0,,1,1_01/09139
1,01/09140,,TA01,1,,0,,1,1_01/09140
1,01/09141,,TA01,1,,0,,1,1_01/09141
1,01/09142,,TA01,1,,0,,1,1_01/09142
1,01/09136,,TA01,1,,0,,1,1_01/09136
1,02/10011A,,TI02,2,,0,,1,1_02/10011A
1,02/08959,,TI02,2,,0,,1,1_02/08959
1,10/11245M,,TI02,2,,0,,1,1_10/11245M
1,01/09143,,TA01,1,,0,,1,1_01/09143
1,01/09137,,TA01,1,,0,,1,1_01/09137
1,02/08961,,TI02,2,,0,,1,1_02/08961
1,10/10545,,TI10,2,,0,,1,1_10/10545
1,10/10545M,,TI10,2,,0,,1,1_10/10545M
1,10/10445,,TI10,2,,0,,1,1_10/10445
1,10/10445M,,TI10,2,,0,,1,1_10/10445M
1,01/09134M,,TA01,1,,,,1,1_01/09134M
1,12/80809,,CV12,6,,0,,1,1_12/80809
1,03/00233,,CA03,3,,0,,1,1_03/00233
1,03/00233M,,CA03,3,,0,,1,1_03/00233M
1,CM.091-R,,YMA-CM,1,,0,,1,1_CM.091-R
1,02/08963,,TI02,2,,0,,1,1_02/08963
1,02/08964,,TI02,2,,0,,1,1_02/08964
1,02/08965,,TI02,2,,0,,1,1_02/08965
1,02/08966,,TI02,2,,0,,1,1_02/08966
1,01/09145,,TA01,1,,0,,1,1_01/09145
1,01/09144,,TA01,1,,0,,1,1_01/09144
1,01/09146,,TA01,1,,0,,1,1_01/09146
1,01/09147,,TA01,1,,0,,1,1_01/09147
1,01/09148,,TA01,1,,0,,1,1_01/09148
1,03/00234,,CA03,3,,0,,1,1_03/00234
1,54/90251MP,,TA54,1,,,,1,1_54/90251MP
1,03/00233M1,,CA03,3,,0,,1,1_03/00233M1
1,26/70835,,TA26,1,,0,,1,1_26/70835
1,10/14625,,TI10,2,,0,,1,1_10/14625
1,10/14625M,,TI10,2,,0,,1,1_10/14625M
1,11/00023B,,TA11,1,,0,,1,1_11/00023B
1,11/00023BM,,TA11,1,,0,,1,1_11/00023BM
1,11/00020B,,TA11,1,,0,,1,1_11/00020B
1,02/0875301,,TI02,2,,0,,1,1_02/0875301
1,02/0875302,,TI02,2,,0,,1,1_02/0875302
1,01/00391,,TA01,1,,0,,1,1_01/00391
1,01/09149,,TA01,1,,0,,1,1_01/09149
1,02/08967,,TI02,2,,0,,1,1_02/08967
